Unix Timestamp,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision
1673172645,1021,0,1,0,1,1,227,223,1721,17.703355964709313,January,Sunday,10,Local
1673204192,1022,0,0,1,0,0,234,231,1831,81.9733385841536,January,Sunday,18,Remote
1673235738,1023,1,1,1,1,1,225,218,1540,86.7283513570258,January,Monday,3,Remote
1673267285,1024,0,0,0,1,0,221,220,1633,48.13294679748568,January,Monday,12,Remote
1673298831,1025,0,0,0,1,0,230,221,1821,96.46515938239736,January,Monday,21,Local
1673330378,1026,1,1,1,0,0,236,228,1783,86.94245528032621,January,Tuesday,5,Remote
1673361924,1027,1,0,1,0,1,236,228,1676,40.88955756260877,January,Tuesday,14,Local
1673393471,1028,1,0,0,1,0,224,218,1814,89.80300808493443,January,Tuesday,23,Local
1673425017,1029,0,0,1,0,1,220,216,1954,72.88731520490883,January,Wednesday,8,Remote
1673456564,1030,1,0,0,0,1,224,216,1562,97.09720076493012,January,Wednesday,17,Remote
1673488110,1031,0,1,1,0,0,220,214,1829,54.16025645598881,January,Thursday,1,Remote
1673519657,1032,1,1,0,0,0,229,220,1791,16.537685779915414,January,Thursday,10,Local
1673551204,1033,0,0,1,1,0,236,229,1552,57.34722762533515,January,Thursday,19,Remote
1673582750,1034,1,1,0,1,1,228,225,1820,42.21675417513143,January,Friday,4,Remote
1673614297,1035,1,0,1,1,1,230,225,1862,72.52944437004814,January,Friday,12,Remote
1673645843,1036,1,1,1,0,0,239,233,1718,64.21924965043792,January,Friday,21,Local
1673677390,1037,1,0,0,1,0,220,213,1741,39.656363996393885,January,Saturday,6,Remote
1673708936,1038,1,0,0,1,1,230,230,1985,92.81646138100207,January,Saturday,15,Remote
1673740483,1039,0,1,1,0,0,235,227,1593,17.58618858057614,January,Saturday,23,Local
1673772029,1040,0,1,0,0,0,225,221,1681,57.751427138013966,January,Sunday,8,Remote
1673803576,1041,1,1,0,0,1,234,228,1769,15.374732008003107,January,Sunday,17,Remote
1673835122,1042,1,0,1,0,0,234,231,1861,45.67867491466714,January,Monday,2,Remote
1673866669,1043,0,1,0,0,1,226,220,1758,29.464868808312477,January,Monday,10,Remote
1673898215,1044,0,0,0,0,1,226,217,1934,15.418992216893361,January,Monday,19,Remote
1673929762,1045,1,0,0,0,0,225,222,1654,19.51945841850298,January,Tuesday,4,Local
1673961308,1046,0,1,0,1,0,239,230,1797,74.85288286953558,January,Tuesday,13,Local
1673992855,1047,1,0,1,0,0,232,223,1662,84.59780737160386,January,Tuesday,22,Local
1674024401,1048,0,1,1,0,0,233,225,1947,62.42640310003424,January,Wednesday,6,Local
1674055948,1049,0,1,1,0,1,233,224,1888,65.6335736374818,January,Wednesday,15,Remote
1674087494,1050,0,0,0,0,0,229,228,1761,30.86452604936608,January,Thursday,0,Local
1674119041,1051,1,1,1,0,0,225,221,1501,16.472210864414983,January,Thursday,9,Remote
1674150587,1052,0,0,1,1,0,227,224,1646,65.84528648583219,January,Thursday,17,Local
1674182134,1053,0,0,1,0,1,234,233,1989,46.891864758684825,January,Friday,2,Remote
1674213680,1054,1,0,0,0,0,223,218,1985,92.55490260039338,January,Friday,11,Remote
1674245227,1055,0,1,1,0,0,236,231,1861,11.84812470402879,January,Friday,20,Local
1674276773,1056,0,1,1,1,0,230,229,1720,62.69814320824757,January,Saturday,4,Local
1674308320,1057,1,1,1,0,0,227,224,1709,94.78930362465296,January,Saturday,13,Remote
1674339866,1058,1,1,0,0,0,239,231,1501,99.79942998636659,January,Saturday,22,Local
1674371413,1059,1,0,1,1,0,228,227,1546,62.59210609755105,January,Sunday,7,Local
1674402959,1060,0,1,0,0,1,225,223,1808,20.864633145789146,January,Sunday,15,Remote
1674434506,1061,0,1,0,1,1,230,221,1717,81.67695199029366,January,Monday,0,Local
1674466052,1062,1,0,0,1,1,220,220,1895,28.466506815833803,January,Monday,9,Remote
1674497599,1063,0,0,0,0,1,238,236,1949,79.50738079630429,January,Monday,18,Local
1674529145,1064,1,0,1,1,1,220,214,1501,85.77221586838044,January,Tuesday,2,Local
1674560692,1065,1,0,1,1,1,221,215,1830,72.654780200454,January,Tuesday,11,Remote
1674592239,1066,1,1,1,1,1,230,225,1916,67.6311964716691,January,Tuesday,20,Local
1674623785,1067,1,1,1,1,1,232,231,1950,97.786943588154,January,Wednesday,5,Local
1674655332,1068,1,0,1,0,1,223,214,1809,30.24995544086064,January,Wednesday,14,Local
1674686878,1069,0,1,0,0,0,237,235,1910,61.05217099660378,January,Wednesday,22,Local
1674718425,1070,1,1,1,0,1,230,227,1925,59.25497494397676,January,Thursday,7,Remote
1674749971,1071,1,1,1,1,1,231,230,1953,92.24553796369317,January,Thursday,16,Remote
1674781518,1072,1,1,1,1,0,220,212,1619,17.34771499910993,January,Friday,1,Local
1674813064,1073,1,0,1,1,1,239,232,1770,73.79286653533984,January,Friday,9,Remote
1674844611,1074,0,1,0,1,0,234,227,1558,61.00394165744052,January,Friday,18,Remote
1674876157,1075,1,1,1,1,1,227,221,1947,26.830557141462748,January,Saturday,3,Local
1674907704,1076,1,0,1,1,1,230,221,1895,33.709374104711884,January,Saturday,12,Remote
1674939250,1077,0,1,1,0,0,239,237,1930,61.745575922811845,January,Saturday,20,Local
1674970797,1078,0,1,1,1,1,227,223,1736,12.463620171296226,January,Sunday,5,Local
1675002343,1079,0,1,0,1,1,238,235,1608,22.786101518944072,January,Sunday,14,Remote
1675033890,1080,1,0,0,1,1,229,227,1730,99.74120353791314,January,Sunday,23,Local
1675065436,1081,1,0,0,1,1,224,218,1506,43.11550056748181,January,Monday,7,Remote
1675096983,1082,0,0,0,1,1,225,217,1571,44.49435460308423,January,Monday,16,Remote
1675128529,1083,0,1,1,0,0,229,223,1818,28.95952436070747,January,Tuesday,1,Local
1675160076,1084,0,1,1,0,0,235,232,1542,99.92633562363648,January,Tuesday,10,Remote
1675191622,1085,0,0,1,0,0,222,214,1646,84.03241613091028,January,Tuesday,19,Remote
1675223169,1086,0,0,1,1,0,235,233,1666,57.05759939557477,February,Wednesday,3,Local
1675254715,1087,1,0,1,1,1,225,222,1857,65.29023574911346,February,Wednesday,12,Remote
1675286262,1088,0,1,0,0,1,224,224,1638,82.95918623580324,February,Wednesday,21,Remote
1675317808,1089,0,1,0,0,1,236,231,1670,62.21972676225714,February,Thursday,6,Remote
1675349355,1090,0,0,1,0,1,220,217,1995,57.973521420973654,February,Thursday,14,Local
1675380901,1091,0,1,1,0,1,230,226,1656,88.80037725842084,February,Thursday,23,Remote
1675412448,1092,0,1,0,0,1,220,212,1506,92.60759560517458,February,Friday,8,Remote
1675443994,1093,0,1,1,0,1,229,226,1831,17.288609679193403,February,Friday,17,Remote
1675475541,1094,0,0,0,1,0,230,223,1543,45.76639077882572,February,Saturday,1,Remote
1675507087,1095,1,0,1,0,1,224,222,1806,72.68149383157294,February,Saturday,10,Local
1675538634,1096,0,0,1,1,0,221,218,1546,70.2600964616767,February,Saturday,19,Remote
1675570180,1097,1,0,1,0,1,233,224,1804,88.96720713283088,February,Sunday,4,Remote
1675601727,1098,1,0,1,1,0,225,224,1995,49.52116718017479,February,Sunday,12,Local
1675633274,1099,1,0,0,0,1,222,222,1849,75.74345318780927,February,Sunday,21,Remote
1675664820,1100,1,1,1,0,1,235,234,1535,57.14491963801127,February,Monday,6,Local
1675696367,1101,0,1,0,1,0,220,211,1972,10.673234901978761,February,Monday,15,Remote
1675727913,1102,0,0,0,1,1,221,212,1596,33.01110337012254,February,Monday,23,Local
1675759460,1103,1,1,0,0,1,222,214,1621,21.747629320192885,February,Tuesday,8,Local
1675791006,1104,0,0,0,0,1,228,220,1711,75.8432364645564,February,Tuesday,17,Local
1675822553,1105,0,1,0,1,1,229,229,1615,57.32469418550384,February,Wednesday,2,Remote
1675854099,1106,0,0,0,1,1,232,227,1569,47.46994065173907,February,Wednesday,11,Remote
1675885646,1107,0,1,0,0,0,230,224,1877,82.7953499401383,February,Wednesday,19,Local
1675917192,1108,1,1,0,1,0,226,221,1927,36.268388751671424,February,Thursday,4,Local
1675948739,1109,1,1,0,1,0,239,239,1947,56.66781813341719,February,Thursday,13,Local
1675980285,1110,1,1,1,0,1,230,221,1525,11.684791520126254,February,Thursday,22,Local
1676011832,1111,1,1,1,1,1,225,216,1983,31.776345663241102,February,Friday,6,Remote
1676043378,1112,0,1,1,0,0,239,232,1789,31.81025597597523,February,Friday,15,Remote
1676074925,1113,0,1,0,0,1,227,226,1538,42.9889545722673,February,Saturday,0,Local
1676106471,1114,0,1,1,0,1,229,222,1791,89.95870853681217,February,Saturday,9,Remote
1676138018,1115,1,1,0,0,1,230,229,1573,78.63858021721285,February,Saturday,17,Local
1676169564,1116,0,0,0,1,0,220,212,1528,88.26521145694274,February,Sunday,2,Local
1676201111,1117,1,0,0,0,1,222,215,1575,87.71814092661383,February,Sunday,11,Local
1676232657,1118,1,0,0,0,1,229,224,1605,35.63952528440714,February,Sunday,20,Local
1676264204,1119,0,1,0,0,0,238,231,1897,38.80819099592566,February,Monday,4,Local
1676295750,1120,0,0,0,0,0,223,221,1653,28.154990019990873,February,Monday,13,Local
1676327297,1121,0,0,0,0,0,222,217,1702,75.43893525694209,February,Monday,22,Remote
1676358843,1122,1,1,1,1,0,227,223,1957,80.96485771732365,February,Tuesday,7,Local
1676390390,1123,1,0,0,0,0,230,228,1637,18.721238461484717,February,Tuesday,15,Remote
1676421936,1124,0,1,0,1,1,236,228,1676,39.08846312002267,February,Wednesday,0,Local
1676453483,1125,1,0,1,1,0,221,215,1975,82.16464494328686,February,Wednesday,9,Remote
1676485029,1126,1,0,0,0,1,222,218,1850,21.812867853781015,February,Wednesday,18,Local
1676516576,1127,1,1,1,0,0,237,236,1896,62.43513399017908,February,Thursday,3,Remote
1676548122,1128,0,1,1,0,1,239,239,1615,25.613842904524304,February,Thursday,11,Remote
1676579669,1129,0,1,1,0,1,224,218,1759,31.85262178321525,February,Thursday,20,Remote
1676611216,1130,1,0,0,1,1,235,229,1741,64.60681564193219,February,Friday,5,Remote
1676642762,1131,0,1,1,0,0,234,231,1979,54.06869707816889,February,Friday,14,Local
1676674309,1132,1,1,1,0,1,233,227,1753,25.76568470768879,February,Friday,22,Remote
1676705855,1133,1,1,0,1,1,224,223,1799,63.266983404076186,February,Saturday,7,Local
1676737402,1134,1,0,0,0,1,221,217,1743,34.89370627464501,February,Saturday,16,Remote
1676768948,1135,1,1,1,1,0,235,232,1674,30.152494203327958,February,Sunday,1,Remote
1676800495,1136,1,0,0,0,0,227,227,1649,57.71246272258537,February,Sunday,9,Local
1676832041,1137,0,1,0,0,0,222,217,1500,48.69251061562449,February,Sunday,18,Remote
1676863588,1138,1,0,0,1,0,221,212,1974,54.31372865420987,February,Monday,3,Remote
1676895134,1139,1,0,1,1,0,224,219,1897,41.263115120305656,February,Monday,12,Remote
1676926681,1140,1,0,1,0,0,234,233,1885,68.175664999746,February,Monday,20,Local
1676958227,1141,0,0,0,0,1,238,231,1647,55.33932688598451,February,Tuesday,5,Remote
1676989774,1142,0,1,0,1,1,239,233,1610,56.48815810314948,February,Tuesday,14,Remote
1677021320,1143,0,0,0,0,0,237,229,1833,59.93993746873761,February,Tuesday,23,Remote
1677052867,1144,0,0,1,0,1,239,238,1642,84.35056575213252,February,Wednesday,8,Local
1677084413,1145,1,1,0,1,1,222,216,1931,45.49023395343723,February,Wednesday,16,Remote
1677115960,1146,1,0,0,0,0,236,228,1584,56.17002098724791,February,Thursday,1,Local
1677147506,1147,1,0,1,1,1,239,233,1628,74.01242381134682,February,Thursday,10,Remote
1677179053,1148,0,1,1,1,1,232,231,1970,83.23152057713388,February,Thursday,19,Local
1677210599,1149,1,0,1,0,1,226,225,1905,84.08655287050222,February,Friday,3,Remote
1677242146,1150,1,0,1,1,0,229,222,1642,40.89220748117617,February,Friday,12,Remote
1677273692,1151,1,0,0,0,0,229,226,1948,39.68441248833355,February,Friday,21,Local
1677305239,1152,0,1,1,0,1,233,228,1980,95.80919377980274,February,Saturday,6,Remote
1677336785,1153,0,0,1,0,1,237,234,1711,48.3351293690014,February,Saturday,14,Remote
1677368332,1154,0,1,1,0,1,222,216,1717,11.71141338032294,February,Saturday,23,Local
1677399878,1155,0,0,1,0,1,230,221,1975,52.226334355432314,February,Sunday,8,Remote
1677431425,1156,0,0,0,0,1,221,216,1514,15.190536360984435,February,Sunday,17,Local
1677462971,1157,0,1,1,0,0,229,229,1513,88.32739904610376,February,Monday,1,Remote
1677494518,1158,0,0,0,1,1,224,216,1646,69.43001445417636,February,Monday,10,Local
1677526064,1159,1,0,1,0,1,227,224,1781,86.66319421029081,February,Monday,19,Local
1677557611,1160,1,1,0,0,1,236,230,1747,46.1801388214419,February,Tuesday,4,Remote
1677589157,1161,1,0,1,1,0,239,234,1841,96.9619007212555,February,Tuesday,12,Remote
1677620704,1162,1,1,0,0,0,237,237,1773,10.151093743644267,February,Tuesday,21,Remote
1677652251,1163,0,0,0,0,0,224,217,1673,45.860820364777325,March,Wednesday,6,Remote
1677683797,1164,1,1,1,0,0,220,214,1772,97.71602496939516,March,Wednesday,15,Remote
1677715344,1165,1,0,1,0,1,222,214,1768,85.4978156872254,March,Thursday,0,Remote
1677746890,1166,1,0,0,0,0,223,218,1947,67.82342288954163,March,Thursday,8,Remote
1677778437,1167,0,0,0,1,1,229,225,1535,61.9622687317656,March,Thursday,17,Local
1677809983,1168,1,0,1,0,1,234,231,1995,76.90624472611185,March,Friday,2,Local
1677841530,1169,0,1,1,0,1,229,225,1899,33.848136902975924,March,Friday,11,Remote
1677873076,1170,1,1,0,0,1,229,225,1676,17.707597174922054,March,Friday,19,Remote
1677904623,1171,1,1,1,1,0,223,222,1557,24.568212020220955,March,Saturday,4,Local
1677936169,1172,1,1,0,0,1,236,227,1682,64.68562335664424,March,Saturday,13,Local
1677967716,1173,0,0,1,0,1,229,223,1771,20.53587587531246,March,Saturday,22,Remote
1677999262,1174,0,0,0,1,0,233,232,1936,51.97990664775593,March,Sunday,6,Remote
1678030809,1175,0,1,1,0,1,229,223,1982,49.742836258947236,March,Sunday,15,Local
1678062355,1176,1,0,1,1,1,237,234,1791,41.08437279928687,March,Monday,0,Local
1678093902,1177,1,0,0,1,1,224,215,1887,53.613037014724,March,Monday,9,Remote
1678125448,1178,1,0,1,0,0,239,231,1726,63.7067768111442,March,Monday,17,Remote
1678156995,1179,1,0,1,0,1,236,227,1893,24.547189426058523,March,Tuesday,2,Local
1678188541,1180,0,1,1,1,1,235,226,1513,62.12632055846493,March,Tuesday,11,Local
1678220088,1181,0,0,0,0,0,238,236,1774,40.80859771991136,March,Tuesday,20,Local
1678251634,1182,0,1,1,0,0,231,227,1607,34.70444641799884,March,Wednesday,5,Remote
1678283181,1183,0,1,0,1,0,222,221,1641,14.109450872789823,March,Wednesday,13,Remote
1678314727,1184,0,1,0,0,1,232,224,1777,43.71968250126076,March,Wednesday,22,Local
1678346274,1185,1,0,1,1,0,224,224,1646,40.5905092377037,March,Thursday,7,Remote
1678377820,1186,0,0,0,0,1,229,224,1618,64.32212794667262,March,Thursday,16,Local
1678409367,1187,0,1,0,1,0,237,233,1528,18.75761837561211,March,Friday,0,Remote
1678440913,1188,1,1,0,1,1,224,216,1756,80.92139605992077,March,Friday,9,Local
1678472460,1189,0,0,1,0,0,235,228,1684,31.897160418078798,March,Friday,18,Remote
1678504006,1190,0,0,0,1,1,236,233,1746,89.3303291083297,March,Saturday,3,Local
1678535553,1191,0,1,1,1,1,225,216,1668,57.64975140310464,March,Saturday,11,Local
1678567099,1192,1,1,0,0,1,234,228,1786,81.70045332379925,March,Saturday,20,Remote
1678598646,1193,1,0,1,0,1,231,230,1674,33.79555899041843,March,Sunday,5,Local
1678630192,1194,0,0,0,0,0,236,236,1683,28.731568085195395,March,Sunday,14,Remote
1678661739,1195,1,0,0,0,1,229,221,1916,57.1875002220022,March,Sunday,22,Remote
1678693286,1196,1,0,0,1,0,230,227,1676,18.7332105535765,March,Monday,7,Local
1678724832,1197,0,1,0,1,0,220,219,1689,84.77787895773592,March,Monday,16,Remote
1678756379,1198,0,1,0,1,0,221,214,1737,14.059889467453253,March,Tuesday,1,Remote
1678787925,1199,0,0,1,0,0,237,234,1906,13.09415395241884,March,Tuesday,9,Remote
1678819472,1200,1,0,0,1,0,220,211,1883,53.830092436700234,March,Tuesday,18,Local
1678851018,1201,1,0,0,0,1,223,219,1756,70.45766840074413,March,Wednesday,3,Local
1678882565,1202,0,0,0,1,0,228,226,1581,90.02338827548287,March,Wednesday,12,Remote
1678914111,1203,0,1,0,0,0,230,221,1587,51.70618861520958,March,Wednesday,21,Local
1678945658,1204,1,1,1,0,1,228,221,1784,36.974966972101555,March,Thursday,5,Local
1678977204,1205,1,0,1,1,0,229,226,1621,21.09444578590022,March,Thursday,14,Remote
1679008751,1206,1,0,0,0,1,234,229,1771,78.42279495270294,March,Thursday,23,Remote
1679040297,1207,1,0,0,1,1,237,235,1787,95.06909848140252,March,Friday,8,Remote
1679071844,1208,1,0,0,1,1,227,224,1938,18.17174417280412,March,Friday,16,Remote
1679103390,1209,0,1,1,0,1,226,223,1754,49.220752976470166,March,Saturday,1,Remote
1679134937,1210,1,1,0,1,1,230,229,1972,47.59385177976472,March,Saturday,10,Remote
1679166483,1211,1,1,0,1,0,229,225,1640,29.02125642325403,March,Saturday,19,Local
1679198030,1212,1,1,0,0,0,225,222,1611,26.02091045118194,March,Sunday,3,Remote
1679229576,1213,1,0,0,0,0,228,220,1845,35.13553019120341,March,Sunday,12,Local
1679261123,1214,0,0,1,1,1,222,217,1854,91.17156353148943,March,Sunday,21,Local
1679292669,1215,0,0,0,0,1,237,230,1668,48.15504041632005,March,Monday,6,Remote
1679324216,1216,1,0,0,1,0,230,227,1805,12.21228186909155,March,Monday,14,Remote
1679355762,1217,1,0,1,1,0,234,225,1799,74.39235904584521,March,Monday,23,Local
1679387309,1218,1,1,0,1,0,237,229,1686,25.74710654746275,March,Tuesday,8,Remote
1679418855,1219,1,1,0,1,1,221,217,1615,63.49945344033299,March,Tuesday,17,Local
1679450402,1220,1,1,1,1,1,239,236,1776,64.35444799023509,March,Wednesday,2,Remote
1679481948,1221,1,0,0,1,1,230,228,1915,29.54437351164712,March,Wednesday,10,Local
1679513495,1222,1,0,0,1,0,220,214,1553,55.89930622695037,March,Wednesday,19,Remote
1679545041,1223,1,0,0,1,1,228,226,1553,51.72365467702019,March,Thursday,4,Local
1679576588,1224,1,1,1,1,0,220,219,1888,22.039380116158974,March,Thursday,13,Local
1679608134,1225,1,0,1,0,1,238,234,1554,98.7072594956437,March,Thursday,21,Remote
1679639681,1226,0,0,0,0,1,239,233,1919,15.254001283956638,March,Friday,6,Remote
1679671228,1227,0,1,1,0,1,225,225,1850,45.08205127401471,March,Friday,15,Remote
1679702774,1228,0,1,1,1,1,230,224,1606,98.22921623414592,March,Saturday,0,Remote
1679734321,1229,0,0,1,0,1,224,224,1695,94.36219145878104,March,Saturday,8,Local
1679765867,1230,0,0,0,0,0,231,231,1960,57.77005876422638,March,Saturday,17,Local
1679797414,1231,1,1,1,0,0,220,218,1638,52.31049125438108,March,Sunday,2,Remote
1679828960,1232,0,0,0,0,0,239,231,1790,32.40966238744734,March,Sunday,11,Local
1679860507,1233,0,0,1,1,1,239,237,1515,19.262556525951748,March,Sunday,19,Local
1679892053,1234,0,1,0,1,1,231,227,1782,57.993230455017944,March,Monday,4,Local
1679923600,1235,1,0,1,1,0,230,222,1519,79.56823075199858,March,Monday,13,Remote
1679955146,1236,1,0,1,1,0,237,237,1896,30.714596023396098,March,Monday,22,Remote
1679986693,1237,0,0,0,0,1,223,219,1738,49.84316997269327,March,Tuesday,6,Remote
1680018239,1238,1,1,1,1,1,238,235,1504,97.6494898193671,March,Tuesday,15,Remote
1680049786,1239,0,1,0,1,1,228,223,1621,49.72803232102305,March,Wednesday,0,Local
1680081332,1240,1,0,0,0,1,223,220,1810,70.27785643005058,March,Wednesday,9,Remote
1680112879,1241,0,1,0,1,0,225,217,1855,12.108679478583719,March,Wednesday,18,Remote
1680144425,1242,1,0,0,1,0,233,233,1580,45.388391116716726,March,Thursday,2,Remote
1680175972,1243,0,1,1,0,0,237,228,1619,59.31583607223031,March,Thursday,11,Remote
1680207518,1244,1,0,1,0,0,231,224,1537,86.81583031500743,March,Thursday,20,Local
1680239065,1245,0,1,1,1,1,229,228,1824,78.49345427445196,March,Friday,5,Remote
1680270611,1246,0,1,1,1,1,225,216,1680,30.406891077291725,March,Friday,13,Remote
1680302158,1247,0,0,0,1,0,231,222,1510,75.850057908032,March,Friday,22,Remote
1680333704,1248,1,1,0,0,1,230,223,1714,38.24654855737509,April,Saturday,7,Remote
1680365251,1249,1,0,0,0,0,227,220,1953,27.417111592721078,April,Saturday,16,Local
1680396797,1250,1,1,1,1,0,223,221,1883,59.201391817366996,April,Sunday,0,Local
1680428344,1251,1,1,0,1,1,231,230,1965,67.31161376861469,April,Sunday,9,Local
1680459890,1252,0,0,0,0,1,229,223,1801,32.12216309554519,April,Sunday,18,Remote
1680491437,1253,1,0,0,0,0,235,235,1884,74.11860029162216,April,Monday,3,Local
1680522983,1254,0,1,1,0,1,224,216,1785,81.48808142246097,April,Monday,11,Remote
1680554530,1255,0,1,1,1,0,222,218,1793,67.80995081821195,April,Monday,20,Remote
1680586076,1256,1,1,1,1,0,237,229,1811,72.59152497713049,April,Tuesday,5,Local
1680617623,1257,0,0,1,0,1,222,213,1701,79.02298614022727,April,Tuesday,14,Remote
1680649169,1258,1,1,0,1,1,237,236,1871,13.755570364276998,April,Tuesday,22,Local
